User:	vzw Between The Hills
Company:	Asd
Venue:	Putrock - Underground
Soundcard Serial#:	1724
Microphone Serial#:	1724
Calibration Value: 	0,0143
Calibration date: 	Factory Calibration
Software Version:	10EaZy Version 2.5.0_build 131014 , Web server IP is 127.0.0.1
File Created:	19/04/2017 10:05:19

dBA limit in this session	85
Leq period [Min]	15



Time	Running Order	Leq 1 min dB(A)	Leq 60 Min dB(A)	Leq 15 Min dB(A)	Leq 1 min dB(C)	Leq 60 Min dB(C)	Leq 15 Min dB(C)	Max FAST dB(A)	Max Peak dB(C)	Leq 60 min dB(A)	Leq C - A	Max SLOW dB(A)	Leq 1 min - Audience dB(A)	
19/04/2017 13:51		86,1	82,8	81,6	96,2	92,3	90,3	90,5	112,8	82,8	10,1	85,4	86,1
19/04/2017 13:52		86,5	82,9	82,4	96,1	92,3	91,2	90,6	112,6	82,9	9,5	86,0	86,5
19/04/2017 13:53		85,5	82,9	82,9	94,6	92,3	91,7	92,0	113,8	82,9	9,0	80,5	85,5
19/04/2017 13:54		81,6	82,8	82,9	90,2	92,2	91,7	89,9	106,1	82,8	8,6	83,8	81,6
19/04/2017 13:55		81,7	82,6	83,0	90,9	92,1	91,9	88,1	106,5	82,6	9,2	78,8	81,7
19/04/2017 13:56		82,5	82,5	83,1	90,8	92,0	92,0	91,5	107,2	82,5	8,3	86,3	82,5
19/04/2017 13:57		84,5	82,6	83,3	90,6	92,1	92,0	94,9	108,0	82,6	6,1	83,3	84,5
19/04/2017 13:58		83,4	82,7	83,5	89,1	92,1	92,0	99,3	110,6	82,7	5,7	77,7	83,4
19/04/2017 13:59		77,5	82,7	83,4	83,3	92,0	91,9	89,4	105,0	82,7	5,8	74,1	77,5
19/04/2017 14:00		79,6	82,6	83,4	88,2	92,0	91,9	90,1	104,8	82,6	8,6	81,1	79,6
19/04/2017 14:01		83,1	82,6	83,4	92,4	92,0	92,0	94,0	109,7	82,6	9,3	87,3	83,1
19/04/2017 14:02		84,0	82,6	83,5	93,3	91,9	92,2	93,6	110,7	82,6	9,3	84,9	84,0
19/04/2017 14:03		87,0	82,7	83,9	93,5	92,0	92,4	98,7	110,3	82,7	6,5	79,5	87,0
19/04/2017 14:04		80,8	82,7	83,8	92,7	92,0	92,4	88,3	107,2	82,7	12,0	82,7	80,8
19/04/2017 14:05		84,9	82,8	83,9	92,6	92,0	92,6	98,6	111,2	82,8	7,7	87,5	84,9
19/04/2017 14:06		86,9	82,9	84,0	92,4	92,0	92,2	103,0	114,8	82,9	5,6	84,0	86,9
19/04/2017 14:07		83,0	82,8	83,7	93,5	91,9	91,8	92,7	109,6	82,8	10,5	82,7	83,0
19/04/2017 14:08		84,7	82,7	83,7	93,4	91,9	91,7	94,8	108,5	82,7	8,7	85,2	84,7
19/04/2017 14:09		80,7	82,7	83,6	91,0	91,9	91,8	92,4	107,9	82,7	10,3	80,2	80,7
19/04/2017 14:10		82,2	82,7	83,6	92,8	91,9	91,9	90,8	109,5	82,7	10,7	83,1	82,2
19/04/2017 14:11		86,5	82,8	84,0	92,9	92,0	92,0	100,3	110,4	82,8	6,4	84,7	86,5
19/04/2017 14:12		82,7	82,9	83,9	93,0	92,0	92,2	89,4	107,4	82,9	10,2	80,2	82,7
19/04/2017 14:13		84,8	83,0	84,0	94,2	92,1	92,5	94,5	111,5	83,0	9,4	84,5	84,8
19/04/2017 14:14		85,3	83,1	84,3	95,5	92,2	93,0	91,3	111,0	83,1	10,2	86,0	85,3
19/04/2017 14:15		87,0	83,2	84,7	96,7	92,3	93,5	93,3	112,7	83,2	9,7	89,2	87,0
19/04/2017 14:16		88,7	83,4	85,2	96,4	92,3	93,9	103,5	116,1	83,4	7,7	85,2	88,7
19/04/2017 14:17		86,1	83,5	85,3	95,7	92,3	94,0	93,5	112,1	83,5	9,5	84,8	86,1
19/04/2017 14:18		83,2	83,1	85,1	92,5	92,1	94,0	92,3	109,2	83,1	9,2	83,1	83,2
19/04/2017 14:19		82,7	83,1	85,1	92,3	92,1	94,0	90,2	107,4	83,1	9,6	79,6	82,7
19/04/2017 14:20		87,4	83,2	85,3	93,0	92,1	94,0	102,6	115,2	83,2	5,7	86,6	87,4
19/04/2017 14:21		82,9	83,2	85,1	90,4	92,1	93,9	94,0	108,7	83,2	7,5	81,9	82,9
19/04/2017 14:22		83,6	83,2	85,1	90,9	92,1	93,8	99,0	111,8	83,2	7,4	80,7	83,6
19/04/2017 14:23		83,6	83,3	85,1	90,3	92,1	93,7	99,3	111,2	83,3	6,7	81,6	83,6
19/04/2017 14:24		82,5	83,3	85,1	88,8	92,1	93,6	96,5	107,4	83,3	6,3	81,0	82,5
19/04/2017 14:25		84,1	83,3	85,2	90,1	92,0	93,5	107,9	117,2	83,3	6,0	100,9	84,1
19/04/2017 14:26		89,4	83,6	85,6	92,1	92,1	93,4	108,2	116,8	83,6	2,6	83,1	89,4
19/04/2017 14:27		84,3	83,7	85,6	90,1	92,1	93,3	96,2	106,6	83,7	5,9	87,3	84,3
19/04/2017 14:28		86,3	83,8	85,7	90,1	92,1	93,1	100,9	113,1	83,8	3,8	80,2	86,3
19/04/2017 14:29		81,4	83,8	85,6	85,7	92,1	92,6	95,5	108,7	83,8	4,3	86,7	81,4
19/04/2017 14:30		81,5	83,8	85,3	86,1	92,0	91,9	93,4	106,4	83,8	4,7	87,8	81,5
19/04/2017 14:31		84,5	83,8	84,8	90,3	92,1	91,2	97,0	113,9	83,8	5,8	87,3	84,5
19/04/2017 14:32		83,1	83,9	84,6	89,8	92,1	90,6	93,6	107,7	83,9	6,7	75,1	83,1
19/04/2017 14:33		85,1	84,0	84,8	89,7	92,1	90,4	98,0	112,5	84,0	4,7	82,0	85,1
19/04/2017 14:34		81,1	84,0	84,7	87,6	92,0	90,1	96,5	106,3	84,0	6,4	77,6	81,1
19/04/2017 14:35		80,7	83,9	84,3	88,3	91,9	89,7	90,9	105,1	83,9	7,6	81,4	80,7
19/04/2017 14:36		82,3	83,9	84,2	90,2	91,8	89,6	90,4	106,9	83,9	7,9	80,3	82,3
19/04/2017 14:37		81,9	84,0	84,1	90,6	91,9	89,6	89,3	106,3	84,0	8,6	81,3	81,9
19/04/2017 14:38		81,1	84,0	84,0	88,5	91,9	89,5	90,7	106,8	84,0	7,4	82,5	81,1
19/04/2017 14:39		83,7	84,0	84,1	90,8	91,9	89,6	92,9	106,2	84,0	7,0	76,2	83,7
19/04/2017 14:40		79,0	84,0	83,9	88,6	91,9	89,5	87,4	104,3	84,0	9,6	80,4	79,0
19/04/2017 14:41		80,6	84,0	82,9	88,6	91,9	89,2	94,4	107,3	84,0	8,0	81,7	80,6
19/04/2017 14:42		79,6	84,0	82,6	88,9	91,9	89,1	90,7	105,0	84,0	9,3	83,5	79,6
19/04/2017 14:43		79,2	84,0	82,0	86,5	91,9	88,9	86,6	102,1	84,0	7,3	78,8	79,2
19/04/2017 14:44		80,6	84,0	82,0	86,9	91,9	89,0	92,7	106,9	84,0	6,3	78,7	80,6
19/04/2017 14:45		81,3	84,0	82,0	87,4	91,9	89,0	92,2	106,4	84,0	6,0	80,2	81,3
19/04/2017 14:46		77,2	84,0	81,5	88,9	91,9	88,9	88,9	104,9	84,0	11,8	77,7	77,2
19/04/2017 14:47		80,4	84,0	81,3	89,4	91,8	88,9	89,9	104,3	84,0	9,0	82,7	80,4
19/04/2017 14:48		81,8	83,9	81,0	90,0	91,8	88,9	88,7	104,0	83,9	8,2	81,1	81,8
19/04/2017 14:49		81,6	83,9	81,0	90,1	91,8	89,1	87,5	104,8	83,9	8,5	82,9	81,6
19/04/2017 14:50		81,2	83,9	81,0	90,0	91,8	89,2	86,8	104,2	83,9	8,8	81,8	81,2
19/04/2017 14:51		81,4	83,8	81,0	89,8	91,7	89,2	88,5	104,0	83,8	8,4	82,3	81,4
19/04/2017 14:52		79,3	83,7	80,8	87,7	91,5	89,0	89,1	104,6	83,7	8,3	76,9	79,3
19/04/2017 14:53		79,5	83,6	80,7	92,4	91,4	89,3	87,6	107,8	83,6	12,9	81,4	79,5
19/04/2017 14:54		81,6	83,6	80,5	93,8	91,5	89,7	91,1	107,0	83,6	12,2	81,0	81,6
19/04/2017 14:55		81,9	83,6	80,6	93,1	91,5	90,1	90,1	107,9	83,6	11,3	78,3	81,9
19/04/2017 14:56		80,4	83,6	80,6	92,3	91,6	90,4	86,9	108,2	83,6	11,9	67,2	80,4
19/04/2017 14:57		75,6	83,5	80,5	84,3	91,5	90,2	87,2	104,6	83,5	8,7	78,7	75,6
19/04/2017 14:58		79,9	83,5	80,5	89,4	91,5	90,4	87,8	104,4	83,5	9,5	77,3	79,9
19/04/2017 14:59		79,2	83,5	80,4	88,5	91,5	90,4	88,5	103,2	83,5	9,3	81,1	79,2
19/04/2017 15:00		79,4	83,5	80,3	88,5	91,5	90,5	87,1	104,9	83,5	9,1	77,8	79,4
19/04/2017 15:01		77,1	83,5	80,3	87,4	91,5	90,4	88,1	106,1	83,5	10,3	78,9	77,1
19/04/2017 15:02		79,3	83,4	80,3	87,1	91,4	90,3	87,6	103,4	83,4	7,8	78,8	79,3
19/04/2017 15:03		79,4	83,3	80,1	88,0	91,3	90,2	85,3	103,5	83,3	8,6	80,3	79,4
19/04/2017 15:04		78,7	83,2	79,9	85,6	91,2	90,0	86,1	101,8	83,2	6,9	72,6	78,7
19/04/2017 15:05		75,7	83,1	79,6	88,5	91,2	89,9	82,0	104,6	83,1	12,9	74,1	75,7
19/04/2017 15:06		78,8	83,0	79,4	89,3	91,1	89,9	86,6	103,8	83,0	10,5	79,9	78,8
19/04/2017 15:07		78,3	83,0	79,3	89,3	91,1	90,0	86,1	104,7	83,0	11,1	77,7	78,3
19/04/2017 15:08		80,3	82,9	79,4	90,5	91,0	89,8	91,8	106,5	82,9	10,2	75,6	80,3
19/04/2017 15:09		75,9	82,9	79,0	88,4	91,0	89,3	88,4	105,1	82,9	12,6	76,4	75,9
19/04/2017 15:10		81,1	82,8	78,9	90,1	90,9	88,9	89,7	105,8	82,8	9,1	76,7	81,1
19/04/2017 15:11		79,3	82,7	78,8	88,7	90,8	88,5	91,6	106,2	82,7	9,4	80,3	79,3
19/04/2017 15:12		79,6	82,7	79,0	89,2	90,8	88,7	87,9	106,1	82,7	9,6	82,9	79,6
19/04/2017 15:13		78,8	82,6	78,9	86,7	90,6	88,6	93,5	105,0	82,6	7,9	88,7	78,8
19/04/2017 15:14		82,1	82,5	79,2	89,2	90,5	88,6	93,7	105,9	82,5	7,1	80,2	82,1
19/04/2017 15:15		82,9	82,4	79,6	89,9	90,2	88,7	92,9	106,5	82,4	7,0	80,9	82,9
19/04/2017 15:16		84,5	82,2	80,2	90,1	90,0	88,9	91,8	107,5	82,2	5,6	83,0	84,5
19/04/2017 15:17		84,8	82,1	80,8	87,8	89,7	88,9	98,9	111,4	82,1	3,1	85,8	84,8
19/04/2017 15:18		87,1	82,3	81,7	88,0	89,7	88,9	97,9	110,8	82,3	0,9	75,9	87,1
19/04/2017 15:19		78,6	82,2	81,7	87,0	89,6	89,0	93,3	108,8	82,2	8,4	76,4	78,6
19/04/2017 15:20		73,8	82,0	81,7	81,9	89,4	88,8	83,7	98,6	82,0	8,2	72,7	73,8
19/04/2017 15:21		81,7	82,0	81,8	89,6	89,4	88,8	92,6	108,8	82,0	7,8	83,1	81,7
19/04/2017 15:22		79,0	81,9	81,9	85,5	89,3	88,6	88,3	103,6	81,9	6,5	83,1	79,0
19/04/2017 15:23		79,2	81,8	81,8	84,3	89,3	88,3	90,5	103,3	81,8	5,1	77,3	79,2
19/04/2017 15:24		84,0	81,9	82,2	88,0	89,2	88,2	95,4	108,2	81,9	4,0	84,4	84,0
19/04/2017 15:25		83,3	81,8	82,3	88,1	89,2	88,0	98,2	109,6	81,8	4,8	78,0	83,3
19/04/2017 15:26		82,2	81,5	82,5	88,3	89,1	88,0	95,3	107,8	81,5	6,1	77,0	82,2
19/04/2017 15:27		79,9	81,4	82,5	88,2	89,1	87,9	89,2	104,4	81,4	8,2	79,9	79,9
19/04/2017 15:28		82,0	81,3	82,6	88,3	89,1	88,0	91,5	106,4	81,3	6,3	81,1	82,0
19/04/2017 15:29		81,3	81,2	82,6	87,9	89,1	87,9	91,6	105,5	81,2	6,6	82,6	81,3
19/04/2017 15:30		79,9	81,2	82,4	87,6	89,1	87,7	89,1	103,2	81,2	7,7	80,1	79,9
19/04/2017 15:31		81,7	81,2	82,2	90,4	89,1	87,8	89,9	104,8	81,2	8,7	82,9	81,7
19/04/2017 15:32		82,3	81,1	82,0	86,5	89,1	87,7	97,1	108,4	81,1	4,2	82,0	82,3
19/04/2017 15:33		82,3	81,0	81,3	88,1	89,0	87,7	92,2	105,7	81,0	5,8	81,7	82,3
19/04/2017 15:34		83,2	81,1	81,6	89,7	89,1	87,9	96,4	109,0	81,1	6,5	79,3	83,2
19/04/2017 15:35		80,3	81,1	81,7	90,3	89,1	88,3	92,3	106,7	81,1	10,0	79,7	80,3
19/04/2017 15:36		79,5	81,0	81,6	89,8	89,1	88,3	85,4	106,3	81,0	10,2	80,1	79,5
19/04/2017 15:37		79,1	81,0	81,6	89,8	89,1	88,6	85,0	105,1	81,0	10,7	73,7	79,1
19/04/2017 15:38		78,9	81,0	81,6	90,0	89,1	88,9	84,3	105,6	81,0	11,1	79,3	78,9
19/04/2017 15:39		74,6	80,8	81,1	85,7	89,0	88,8	83,1	103,7	80,8	11,2	80,4	74,6
19/04/2017 15:40		75,3	80,8	80,7	85,6	89,0	88,7	82,5	100,6	80,8	10,3	73,3	75,3
19/04/2017 15:41		79,1	80,8	80,5	87,7	89,0	88,6	83,7	103,6	80,8	8,5	80,4	79,1
19/04/2017 15:42		77,4	80,8	80,4	85,4	88,9	88,5	91,3	102,4	80,8	7,9	74,4	77,4
19/04/2017 15:43		79,9	80,8	80,2	87,6	89,0	88,5	86,7	102,1	80,8	7,7	79,3	79,9
19/04/2017 15:44		76,7	80,7	80,0	87,6	89,0	88,4	82,7	104,6	80,7	10,9	73,7	76,7
19/04/2017 15:45		78,9	80,7	79,9	89,9	89,0	88,6	82,3	105,8	80,7	11,0	78,8	78,9
19/04/2017 15:46		78,7	80,7	79,7	90,0	89,0	88,6	84,4	107,7	80,7	11,3	77,0	78,7
19/04/2017 15:47		77,4	80,7	79,3	89,7	89,0	88,8	82,0	104,5	80,7	12,3	79,3	77,4
19/04/2017 15:48		76,7	80,6	78,9	88,6	89,0	88,8	86,9	104,8	80,6	11,9	76,5	76,7
19/04/2017 15:49		78,2	80,6	78,3	89,0	89,0	88,7	82,2	104,1	80,6	10,8	77,2	78,2
19/04/2017 15:50		78,3	80,5	78,1	88,9	89,0	88,6	83,1	104,5	80,5	10,6	80,8	78,3
19/04/2017 15:51		78,8	80,5	78,1	88,8	88,9	88,5	83,3	105,0	80,5	9,9	79,1	78,8
19/04/2017 15:52		78,8	80,5	78,1	88,6	89,0	88,4	82,8	103,2	80,5	9,8	78,5	78,8
19/04/2017 15:53		86,2	80,7	79,4	92,3	88,9	88,7	97,0	113,6	80,7	6,1	81,2	86,2
19/04/2017 15:54		79,9	80,7	79,6	88,9	88,8	88,9	84,3	104,3	80,7	9,0	78,6	79,9
19/04/2017 15:55		78,9	80,6	79,7	88,2	88,7	89,0	81,8	104,2	80,6	9,3	80,3	78,9
19/04/2017 15:56		80,4	80,6	79,8	89,0	88,6	89,1	87,7	104,5	80,6	8,6	79,4	80,4
19/04/2017 15:57		78,1	80,6	79,8	87,7	88,6	89,2	87,6	104,6	80,6	9,5	78,2	78,1
19/04/2017 15:58		78,7	80,6	79,8	87,0	88,6	89,1	85,1	101,6	80,6	8,3	78,0	78,7
19/04/2017 15:59		78,5	80,6	79,8	86,5	88,5	89,1	83,7	101,3	80,6	7,9	77,9	78,5
19/04/2017 16:00		79,5	80,6	79,9	87,2	88,5	88,9	89,1	102,1	80,6	7,7	82,3	79,5
19/04/2017 16:01		76,4	80,6	79,8	85,0	88,5	88,7	86,2	101,4	80,6	8,6	70,9	76,4
19/04/2017 16:02		73,1	80,6	79,7	85,8	88,5	88,4	80,7	101,1	80,6	12,7	77,2	73,1
19/04/2017 16:03		79,5	80,6	79,8	89,2	88,5	88,5	87,9	105,4	80,6	9,7	78,2	79,5
19/04/2017 16:04		76,8	80,6	79,8	86,1	88,5	88,3	84,0	101,7	80,6	9,4	78,8	76,8
19/04/2017 16:05		80,4	80,6	79,9	89,5	88,5	88,4	85,7	105,9	80,6	9,1	81,6	80,4
19/04/2017 16:06		80,7	80,6	80,0	90,3	88,5	88,5	84,9	105,3	80,6	9,6	77,9	80,7
19/04/2017 16:07		80,9	80,7	80,1	92,2	88,6	88,9	85,3	109,2	80,7	11,4	81,8	80,9
19/04/2017 16:08		82,4	80,7	79,4	93,2	88,7	89,0	87,5	107,2	80,7	10,8	82,3	82,4
19/04/2017 16:09		88,3	81,1	81,0	94,2	88,9	89,6	103,8	116,3	81,1	5,8	87,0	88,3
19/04/2017 16:10		83,8	81,1	81,4	92,4	89,0	90,0	92,7	107,6	81,1	8,6	82,1	83,8
19/04/2017 16:11		77,4	81,1	81,3	86,6	88,9	89,9	85,3	102,7	81,1	9,2	79,2	77,4
19/04/2017 16:12		79,7	81,1	81,3	89,4	88,9	89,9	84,3	103,8	81,1	9,6	79,7	79,7
19/04/2017 16:13		77,9	81,1	81,3	89,3	89,0	90,0	84,7	104,1	81,1	11,3	82,1	77,9
19/04/2017 16:14		81,2	81,1	81,4	89,8	89,0	90,2	86,2	105,8	81,1	8,7	76,4	81,2
19/04/2017 16:15		77,3	81,0	81,3	86,8	89,0	90,2	84,2	105,0	81,0	9,5	77,0	77,3
19/04/2017 16:16		79,7	80,9	81,5	87,2	88,9	90,2	85,8	104,4	80,9	7,5	82,8	79,7
19/04/2017 16:17		79,7	80,8	81,6	88,4	88,9	90,3	85,0	104,8	80,8	8,8	74,8	79,7
19/04/2017 16:18		75,4	80,5	81,5	86,2	88,9	90,2	82,7	102,7	80,5	10,8	76,4	75,4
19/04/2017 16:19		77,3	80,5	81,5	90,7	89,0	90,4	86,9	105,5	80,5	13,4	79,2	77,3
19/04/2017 16:20		79,0	80,5	81,4	91,9	89,1	90,6	84,2	104,6	80,5	12,9	70,6	79,0
19/04/2017 16:21		74,9	80,4	81,3	83,8	89,0	90,4	88,3	103,3	80,4	8,9	78,0	74,9
19/04/2017 16:22		75,8	80,4	81,1	84,4	89,0	90,0	83,7	100,9	80,4	8,6	75,6	75,8
19/04/2017 16:23		77,4	80,4	80,8	85,0	89,0	89,4	89,3	103,3	80,4	7,6	75,3	77,4
19/04/2017 16:24		76,2	80,3	78,9	83,9	89,0	88,6	87,7	103,2	80,3	7,8	75,8	76,2
19/04/2017 16:25		77,7	80,1	78,1	84,9	89,0	87,9	86,7	101,9	80,1	7,2	74,1	77,7
19/04/2017 16:26		81,2	80,1	78,4	85,1	88,9	87,9	98,2	109,2	80,1	3,9	89,3	81,2
19/04/2017 16:27		80,6	80,1	78,5	87,3	88,9	87,7	91,5	108,9	80,1	6,7	77,2	80,6
19/04/2017 16:28		79,9	80,1	78,7	89,6	88,9	87,8	89,7	104,2	80,1	9,6	81,5	79,9
19/04/2017 16:29		80,8	80,1	78,6	89,3	89,0	87,7	90,1	105,8	80,1	8,6	79,1	80,8
19/04/2017 16:30		80,4	80,1	78,8	87,3	88,9	87,7	92,6	106,3	80,1	6,9	79,9	80,4
19/04/2017 16:31		80,7	80,1	78,9	87,5	88,9	87,7	96,4	107,2	80,1	6,9	78,3	80,7
19/04/2017 16:32		80,6	80,0	79,0	88,7	88,9	87,8	99,3	110,1	80,0	8,2	82,2	80,6
19/04/2017 16:33		78,9	80,0	79,2	86,7	88,9	87,8	91,4	104,6	80,0	7,8	75,8	78,9
19/04/2017 16:34		85,4	80,1	80,1	88,6	88,9	87,6	103,6	112,3	80,1	3,2	75,8	85,4
19/04/2017 16:35		77,4	80,0	80,0	90,4	88,9	87,3	87,0	107,3	80,0	13,0	78,6	77,4
19/04/2017 16:36		81,8	80,1	80,3	94,1	89,0	88,4	95,9	109,7	80,1	12,3	82,8	81,8
19/04/2017 16:37		81,9	80,1	80,7	93,5	89,2	89,2	96,8	110,1	80,1	11,6	83,0	81,9
19/04/2017 16:38		78,7	80,1	80,7	91,3	89,2	89,5	89,3	109,6	80,1	12,7	81,4	78,7
19/04/2017 16:39		83,0	80,2	81,1	93,2	89,3	90,1	94,7	108,0	80,2	10,2	77,2	83,0
19/04/2017 16:40		82,9	80,3	81,4	88,4	89,4	90,2	97,4	108,6	80,3	5,5	89,9	82,9
19/04/2017 16:41		80,8	80,4	81,4	92,6	89,5	90,6	89,3	108,2	80,4	11,8	80,0	80,8
19/04/2017 16:42		79,8	80,4	81,3	93,2	89,6	91,0	84,9	108,0	80,4	13,4	78,6	79,8
19/04/2017 16:43		80,6	80,4	81,4	94,2	89,8	91,3	86,3	108,2	80,4	13,6	80,8	80,6
19/04/2017 16:44		78,6	80,4	81,2	91,9	89,8	91,5	88,2	108,3	80,4	13,3	77,8	78,6
19/04/2017 16:45		79,1	80,4	81,2	90,4	89,8	91,6	86,6	106,6	80,4	11,3	80,0	79,1
19/04/2017 16:46		79,3	80,4	81,1	92,1	89,9	91,8	85,7	106,0	80,4	12,8	77,9	79,3
19/04/2017 16:47		79,0	80,5	81,0	90,2	89,9	91,9	90,4	106,3	80,5	11,2	79,4	79,0
19/04/2017 16:48		77,2	80,5	81,0	90,4	89,9	92,0	84,5	104,9	80,5	13,2	78,3	77,2
19/04/2017 16:49		78,2	80,5	80,3	91,3	90,0	92,1	89,5	106,4	80,5	13,1	79,2	78,2
19/04/2017 16:50		77,9	80,5	80,3	90,9	90,0	92,1	81,9	105,1	80,5	13,0	77,3	77,9
19/04/2017 16:51		77,2	80,4	80,0	92,4	90,1	92,0	81,8	106,1	80,4	15,3	77,1	77,2
19/04/2017 16:52		76,9	80,4	79,7	92,6	90,2	91,9	81,0	107,3	80,4	15,7	78,8	76,9
19/04/2017 16:53		79,0	80,2	79,7	93,8	90,2	92,1	85,5	107,2	80,2	14,8	81,2	79,0
19/04/2017 16:54		78,8	80,2	79,3	93,7	90,3	92,1	85,0	107,6	80,2	14,9	71,7	78,8
19/04/2017 16:55		79,6	80,2	78,9	91,2	90,4	92,2	92,2	107,6	80,2	11,7	70,1	79,6
19/04/2017 16:56		79,8	80,2	78,9	92,2	90,4	92,2	86,9	107,9	80,2	12,4	77,2	79,8
19/04/2017 16:57		80,9	80,2	78,9	91,8	90,5	92,1	85,1	108,4	80,2	10,9	81,5	80,9
19/04/2017 16:58		76,4	80,2	78,7	90,3	90,5	91,8	85,1	104,3	80,2	13,9	74,8	76,4
19/04/2017 16:59		74,8	80,2	78,5	89,0	90,5	91,7	79,8	103,4	80,2	14,2	74,6	74,8
19/04/2017 17:00		75,2	80,1	78,3	89,7	90,6	91,7	80,3	104,4	80,1	14,5	75,7	75,2
19/04/2017 17:01		77,8	80,1	78,2	89,6	90,6	91,5	86,8	106,5	80,1	11,8	82,7	77,8
19/04/2017 17:02		80,1	80,2	78,3	92,8	90,7	91,7	92,8	107,9	80,2	12,7	80,6	80,1
19/04/2017 17:03		80,2	80,2	78,5	93,1	90,8	91,9	85,1	107,7	80,2	13,0	79,7	80,2
19/04/2017 17:04		80,6	80,3	78,7	93,6	90,9	92,0	89,3	108,8	80,3	13,0	78,0	80,6
19/04/2017 17:05		80,4	80,3	78,9	93,8	91,0	92,2	91,4	109,5	80,3	13,5	80,8	80,4
19/04/2017 17:06		79,3	80,2	79,0	93,4	91,0	92,3	90,4	107,8	80,2	14,1	71,2	79,3
19/04/2017 17:07		77,1	80,2	79,0	87,2	91,0	92,1	91,9	109,1	80,2	10,1	73,7	77,1
19/04/2017 17:08		77,0	80,1	78,9	89,3	90,9	91,8	83,8	106,5	80,1	12,2	78,7	77,0
19/04/2017 17:09		76,9	79,6	78,8	93,3	90,9	91,8	82,0	106,4	79,6	16,3	74,5	76,9
19/04/2017 17:10		78,4	79,5	78,7	91,7	90,8	91,8	84,6	106,0	79,5	13,4	77,8	78,4
19/04/2017 17:11		74,0	79,5	78,5	90,4	90,9	91,7	83,3	106,9	79,5	16,3	76,9	74,0
19/04/2017 17:12		77,6	79,4	78,2	91,8	90,9	91,7	85,0	105,4	79,4	14,2	79,7	77,6
19/04/2017 17:13		77,5	79,4	78,2	91,9	91,0	91,8	87,3	106,6	79,4	14,4	79,6	77,5
19/04/2017 17:14		78,6	79,4	78,4	87,3	90,9	91,7	83,6	104,1	79,4	8,6	79,7	78,6
19/04/2017 17:15		79,8	79,4	78,7	90,9	91,0	91,8	84,6	105,1	79,4	11,1	79,7	79,8
19/04/2017 17:16		77,2	79,4	78,6	89,4	91,0	91,8	84,4	103,4	79,4	12,2	73,6	77,2
19/04/2017 17:17		76,0	79,3	78,4	91,7	91,0	91,7	80,9	105,7	79,3	15,7	76,6	76,0
19/04/2017 17:18		78,0	79,4	78,2	92,4	91,1	91,6	83,7	106,6	79,4	14,3	76,5	78,0
19/04/2017 17:19		79,1	79,4	78,1	92,4	91,2	91,5	85,3	107,6	79,4	13,3	80,1	79,1
19/04/2017 17:20		78,8	79,4	77,9	92,7	91,2	91,4	84,3	107,1	79,4	14,0	81,5	78,8
19/04/2017 17:21		78,5	79,4	77,8	93,1	91,3	91,4	84,5	108,7	79,4	14,6	74,4	78,5
19/04/2017 17:22		76,8	79,4	77,8	94,0	91,4	91,8	82,7	107,5	79,4	17,2	79,0	76,8
19/04/2017 17:23		77,9	79,4	77,9	93,2	91,5	92,0	86,1	106,9	79,4	15,3	79,2	77,9
19/04/2017 17:24		79,7	79,5	78,1	93,4	91,6	92,0	88,4	107,1	79,5	13,7	76,7	79,7
19/04/2017 17:25		81,4	79,5	78,4	94,3	91,7	92,2	101,0	112,2	79,5	12,9	77,4	81,4
19/04/2017 17:26		75,1	79,5	78,4	93,2	91,8	92,4	84,1	106,5	79,5	18,1	77,2	75,1
19/04/2017 17:27		77,8	79,4	78,4	92,9	91,9	92,5	84,3	105,9	79,4	15,1	79,1	77,8
19/04/2017 17:28		77,4	79,4	78,4	83,2	91,8	92,3	82,7	102,5	79,4	5,8	75,3	77,4
19/04/2017 17:29		78,1	79,3	78,4	92,7	91,9	92,5	85,6	105,6	79,3	14,6	78,1	78,1
19/04/2017 17:30		80,2	79,3	78,4	94,0	92,0	92,7	92,1	109,0	79,3	13,8	78,1	80,2
19/04/2017 17:31		79,3	79,3	78,6	93,9	92,0	92,9	84,7	108,5	79,3	14,6	79,8	79,3
19/04/2017 17:32		79,4	79,3	78,7	93,7	92,1	93,1	88,2	107,4	79,3	14,3	81,5	79,4
19/04/2017 17:33		78,7	79,3	78,8	90,9	92,2	93,0	91,8	107,9	79,3	12,3	80,5	78,7
19/04/2017 17:34		78,1	79,0	78,7	92,7	92,2	93,0	91,8	110,3	79,0	14,6	74,7	78,1
19/04/2017 17:35		82,6	79,1	79,1	93,5	92,3	93,1	100,7	118,7	79,1	10,8	86,8	82,6
19/04/2017 17:36		79,6	79,1	79,2	90,6	92,2	92,9	89,7	116,8	79,1	10,9	71,6	79,6
19/04/2017 17:37		77,9	79,0	79,2	90,2	92,1	92,7	92,0	105,5	79,0	12,2	77,4	77,9
19/04/2017 17:38		79,7	79,0	79,3	98,3	92,4	93,4	88,8	118,0	79,0	18,5	80,9	79,7
19/04/2017 17:39		79,7	78,9	79,3	97,9	92,5	93,9	86,3	112,3	78,9	18,1	81,4	79,7
19/04/2017 17:40		80,4	78,8	79,2	97,7	92,7	94,2	93,8	112,3	78,8	17,3	80,0	80,4
19/04/2017 17:41		78,8	78,8	79,4	94,6	92,8	94,3	83,4	111,0	78,8	15,7	78,3	78,8
